time,industry,city,total
2017-10-01,藝術、娛樂及休閒服務業,澎湖縣,31124
2017-12-01,不動產業,宜蘭縣,1483451
2017-12-01,不動產業,花蓮縣,889619
2017-12-01,不動產業,金門縣,594681
2017-12-01,不動產業,南投縣,742419
2017-12-01,不動產業,屏東縣,922097
2017-12-01,不動產業,苗栗縣,1404775
2017-12-01,不動產業,桃園市,16729529
2017-12-01,不動產業,高雄市,23105387
2017-12-01,不動產業,基隆市,740076
2017-12-01,不動產業,連江縣,0
2017-12-01,不動產業,雲林縣,1604785
2017-12-01,不動產業,新北市,43873770
2017-12-01,不動產業,新竹市,5158455
2017-12-01,不動產業,新竹縣,5879564
2017-12-01,不動產業,嘉義市,1364174
2017-12-01,不動產業,嘉義縣,501888
2017-12-01,不動產業,彰化縣,4809484
2017-12-01,不動產業,臺中市,33764594
2017-12-01,不動產業,臺北市,138403691
2017-12-01,不動產業,臺東縣,356730
2017-12-01,不動產業,臺南市,11346830
2017-12-01,不動產業,澎湖縣,0
2017-12-01,住宿及餐飲業,宜蘭縣,2356948
2017-12-01,住宿及餐飲業,花蓮縣,1880710
2017-12-01,住宿及餐飲業,金門縣,335116
2017-12-01,住宿及餐飲業,南投縣,2362151
2017-12-01,住宿及餐飲業,屏東縣,2524066
2017-12-01,住宿及餐飲業,苗栗縣,1303814
2017-12-01,住宿及餐飲業,桃園市,9598823
2017-12-01,住宿及餐飲業,高雄市,11836203
2017-12-01,住宿及餐飲業,基隆市,1011100
2017-12-01,住宿及餐飲業,連江縣,67356
2017-12-01,住宿及餐飲業,雲林縣,1126216
2017-12-01,住宿及餐飲業,新北市,11338880
2017-12-01,住宿及餐飲業,新竹市,2623404
2017-12-01,住宿及餐飲業,新竹縣,2379925
2017-12-01,住宿及餐飲業,嘉義市,1496000
2017-12-01,住宿及餐飲業,嘉義縣,839974
2017-12-01,住宿及餐飲業,彰化縣,2564361
2017-12-01,住宿及餐飲業,臺中市,13929029
2017-12-01,住宿及餐飲業,臺北市,39021120
2017-12-01,住宿及餐飲業,臺東縣,1347795
2017-12-01,住宿及餐飲業,臺南市,6922841
2017-12-01,住宿及餐飲業,澎湖縣,360484
2017-12-01,批發及零售業,宜蘭縣,16423465
2017-12-01,批發及零售業,花蓮縣,12178788
2017-12-01,批發及零售業,金門縣,4273638
2017-12-01,批發及零售業,南投縣,15354138
2017-12-01,批發及零售業,屏東縣,32616478
2017-12-01,批發及零售業,苗栗縣,33037568
2017-12-01,批發及零售業,桃園市,214074847
2017-12-01,批發及零售業,高雄市,304400048
2017-12-01,批發及零售業,基隆市,9691858
2017-12-01,批發及零售業,連江縣,226750
2017-12-01,批發及零售業,雲林縣,26434783
2017-12-01,批發及零售業,新北市,365950968
2017-12-01,批發及零售業,新竹市,60034437
2017-12-01,批發及零售業,新竹縣,44970952
2017-12-01,批發及零售業,嘉義市,20672081
2017-12-01,批發及零售業,嘉義縣,16495661
2017-12-01,批發及零售業,彰化縣,67816910
2017-12-01,批發及零售業,臺中市,258697807
2017-12-01,批發及零售業,臺北市,1086035412
2017-12-01,批發及零售業,臺東縣,6434649
2017-12-01,批發及零售業,臺南市,139666696
2017-12-01,批發及零售業,澎湖縣,2328975
2017-12-01,金融及保險業,宜蘭縣,1349652
2017-12-01,金融及保險業,花蓮縣,895653
2017-12-01,金融及保險業,金門縣,123586
2017-12-01,金融及保險業,南投縣,1418228
2017-12-01,金融及保險業,屏東縣,1617857
2017-12-01,金融及保險業,苗栗縣,1213997
2017-12-01,金融及保險業,桃園市,10624297
2017-12-01,金融及保險業,高雄市,17060790
2017-12-01,金融及保險業,基隆市,904342
2017-12-01,金融及保險業,連江縣,2425
2017-12-01,金融及保險業,雲林縣,1631434
2017-12-01,金融及保險業,新北市,22404861
2017-12-01,金融及保險業,新竹市,3456868
2017-12-01,金融及保險業,新竹縣,2062118
2017-12-01,金融及保險業,嘉義市,1734833
2017-12-01,金融及保險業,嘉義縣,901143
2017-12-01,金融及保險業,彰化縣,3975454
2017-12-01,金融及保險業,臺中市,18593234
2017-12-01,金融及保險業,臺北市,492671045
2017-12-01,金融及保險業,臺東縣,417948
2017-12-01,金融及保險業,臺南市,8283558
2017-12-01,金融及保險業,澎湖縣,134146
2017-12-01,農、林、漁、牧業,宜蘭縣,178935
2017-12-01,農、林、漁、牧業,花蓮縣,114606
2017-12-01,農、林、漁、牧業,金門縣,16544
2017-12-01,農、林、漁、牧業,南投縣,305727
2017-12-01,農、林、漁、牧業,屏東縣,609191
2017-12-01,農、林、漁、牧業,苗栗縣,114447
2017-12-01,農、林、漁、牧業,桃園市,539323
2017-12-01,農、林、漁、牧業,高雄市,1885274
2017-12-01,農、林、漁、牧業,基隆市,57562
2017-12-01,農、林、漁、牧業,連江縣,2182
2017-12-01,農、林、漁、牧業,雲林縣,258424
2017-12-01,農、林、漁、牧業,新北市,630618
2017-12-01,農、林、漁、牧業,新竹市,48576
2017-12-01,農、林、漁、牧業,新竹縣,68874
2017-12-01,農、林、漁、牧業,嘉義市,35370
2017-12-01,農、林、漁、牧業,嘉義縣,431907
2017-12-01,農、林、漁、牧業,彰化縣,561236
2017-12-01,農、林、漁、牧業,臺中市,534942
2017-12-01,農、林、漁、牧業,臺北市,2981178
2017-12-01,農、林、漁、牧業,臺東縣,110451
2017-12-01,農、林、漁、牧業,臺南市,1028434
2017-12-01,農、林、漁、牧業,澎湖縣,39234
2017-12-01,運輸及倉儲業,宜蘭縣,1592253
2017-12-01,運輸及倉儲業,花蓮縣,885461
2017-12-01,運輸及倉儲業,金門縣,740538
2017-12-01,運輸及倉儲業,南投縣,910414
2017-12-01,運輸及倉儲業,屏東縣,842712
2017-12-01,運輸及倉儲業,苗栗縣,1072519
2017-12-01,運輸及倉儲業,桃園市,36959742
2017-12-01,運輸及倉儲業,高雄市,24016753
2017-12-01,運輸及倉儲業,基隆市,6865240
2017-12-01,運輸及倉儲業,連江縣,182531
2017-12-01,運輸及倉儲業,雲林縣,2296569
2017-12-01,運輸及倉儲業,新北市,22147648
2017-12-01,運輸及倉儲業,新竹市,1372768
2017-12-01,運輸及倉儲業,新竹縣,1964945
2017-12-01,運輸及倉儲業,嘉義市,1396769
2017-12-01,運輸及倉儲業,嘉義縣,1877769
2017-12-01,運輸及倉儲業,彰化縣,2486607
2017-12-01,運輸及倉儲業,臺中市,11112980
2017-12-01,運輸及倉儲業,臺北市,120279557
2017-12-01,運輸及倉儲業,臺東縣,582319
2017-12-01,運輸及倉儲業,臺南市,5005755
2017-12-01,運輸及倉儲業,澎湖縣,357751
2017-12-01,製造業,宜蘭縣,16107055
2017-12-01,製造業,花蓮縣,6053967
2017-12-01,製造業,金門縣,2188927
2017-12-01,製造業,南投縣,22121186
2017-12-01,製造業,屏東縣,20964825
2017-12-01,製造業,苗栗縣,86802906
2017-12-01,製造業,桃園市,315323042
2017-12-01,製造業,高雄市,405985114
2017-12-01,製造業,基隆市,4444062
2017-12-01,製造業,連江縣,107887
2017-12-01,製造業,雲林縣,193435200
2017-12-01,製造業,新北市,329636114
2017-12-01,製造業,新竹市,338278581
2017-12-01,製造業,新竹縣,114178738
2017-12-01,製造業,嘉義市,4597709
2017-12-01,製造業,嘉義縣,25975679
2017-12-01,製造業,彰化縣,184496816
2017-12-01,製造業,臺中市,295301082
2017-12-01,製造業,臺北市,330668333
2017-12-01,製造業,臺東縣,610944
2017-12-01,製造業,臺南市,220972212
2017-12-01,製造業,澎湖縣,125672
2017-12-01,醫療保健及社會工作服務業,宜蘭縣,7616
2017-12-01,醫療保健及社會工作服務業,花蓮縣,56996
2017-12-01,醫療保健及社會工作服務業,金門縣,0
2017-12-01,醫療保健及社會工作服務業,南投縣,5761
2017-12-01,醫療保健及社會工作服務業,屏東縣,20207
2017-12-01,醫療保健及社會工作服務業,苗栗縣,17071
2017-12-01,醫療保健及社會工作服務業,桃園市,59303
2017-12-01,醫療保健及社會工作服務業,高雄市,3029835
2017-12-01,醫療保健及社會工作服務業,基隆市,12457
2017-12-01,醫療保健及社會工作服務業,連江縣,0
2017-12-01,醫療保健及社會工作服務業,雲林縣,0
2017-12-01,醫療保健及社會工作服務業,新北市,340284
2017-12-01,醫療保健及社會工作服務業,新竹市,30200
2017-12-01,醫療保健及社會工作服務業,新竹縣,41700
2017-12-01,醫療保健及社會工作服務業,嘉義市,7091
2017-12-01,醫療保健及社會工作服務業,嘉義縣,540
2017-12-01,醫療保健及社會工作服務業,彰化縣,65843
2017-12-01,醫療保健及社會工作服務業,臺中市,336635
2017-12-01,醫療保健及社會工作服務業,臺北市,1051071
2017-12-01,醫療保健及社會工作服務業,臺東縣,3980
2017-12-01,醫療保健及社會工作服務業,臺南市,78080
2017-12-01,醫療保健及社會工作服務業,澎湖縣,0
2017-12-01,藝術、娛樂及休閒服務業,宜蘭縣,309764
2017-12-01,藝術、娛樂及休閒服務業,花蓮縣,198609
2017-12-01,藝術、娛樂及休閒服務業,金門縣,22796
2017-12-01,藝術、娛樂及休閒服務業,南投縣,399581
2017-12-01,藝術、娛樂及休閒服務業,屏東縣,623040
2017-12-01,藝術、娛樂及休閒服務業,苗栗縣,247846
2017-12-01,藝術、娛樂及休閒服務業,桃園市,1115918
2017-12-01,藝術、娛樂及休閒服務業,高雄市,1333778
2017-12-01,藝術、娛樂及休閒服務業,基隆市,133412
2017-12-01,藝術、娛樂及休閒服務業,連江縣,4297
2017-12-01,藝術、娛樂及休閒服務業,雲林縣,235645
2017-12-01,藝術、娛樂及休閒服務業,新北市,2316334
2017-12-01,藝術、娛樂及休閒服務業,新竹市,266064
2017-12-01,藝術、娛樂及休閒服務業,新竹縣,553735
2017-12-01,藝術、娛樂及休閒服務業,嘉義市,171206
2017-12-01,藝術、娛樂及休閒服務業,嘉義縣,133948
2017-12-01,藝術、娛樂及休閒服務業,彰化縣,253221
2017-12-01,藝術、娛樂及休閒服務業,臺中市,1629054
2017-12-01,藝術、娛樂及休閒服務業,臺北市,6730608
2017-12-01,藝術、娛樂及休閒服務業,臺東縣,63527
2017-12-01,藝術、娛樂及休閒服務業,臺南市,863164
2017-12-01,藝術、娛樂及休閒服務業,澎湖縣,36733
2018-02-01,不動產業,宜蘭縣,1031281
2018-02-01,不動產業,花蓮縣,927076
2018-02-01,不動產業,金門縣,365792
2018-02-01,不動產業,南投縣,464907
2018-02-01,不動產業,屏東縣,767684
2018-02-01,不動產業,苗栗縣,1112388
2018-02-01,不動產業,桃園市,10877412
2018-02-01,不動產業,高雄市,14313454
2018-02-01,不動產業,基隆市,354043
2018-02-01,不動產業,連江縣,0
2018-02-01,不動產業,雲林縣,819586
2018-02-01,不動產業,新北市,30739673
2018-02-01,不動產業,新竹市,5109746
2018-02-01,不動產業,新竹縣,4927324
2018-02-01,不動產業,嘉義市,831489
2018-02-01,不動產業,嘉義縣,362272
2018-02-01,不動產業,彰化縣,2333269
2018-02-01,不動產業,臺中市,23127422
2018-02-01,不動產業,臺北市,67600512
2018-02-01,不動產業,臺東縣,213511
2018-02-01,不動產業,臺南市,7658469
2018-02-01,不動產業,澎湖縣,0
2018-02-01,住宿及餐飲業,宜蘭縣,2157720
2018-02-01,住宿及餐飲業,花蓮縣,1538803
2018-02-01,住宿及餐飲業,金門縣,276023
2018-02-01,住宿及餐飲業,南投縣,1924808
2018-02-01,住宿及餐飲業,屏東縣,2451397
2018-02-01,住宿及餐飲業,苗栗縣,1408055
2018-02-01,住宿及餐飲業,桃園市,9894672
2018-02-01,住宿及餐飲業,高雄市,11745091
2018-02-01,住宿及餐飲業,基隆市,1037127
2018-02-01,住宿及餐飲業,連江縣,52432
2018-02-01,住宿及餐飲業,雲林縣,1179889
2018-02-01,住宿及餐飲業,新北市,11518181
2018-02-01,住宿及餐飲業,新竹市,2592117
2018-02-01,住宿及餐飲業,新竹縣,2309554
2018-02-01,住宿及餐飲業,嘉義市,1640593
2018-02-01,住宿及餐飲業,嘉義縣,846977
2018-02-01,住宿及餐飲業,彰化縣,2733976
2018-02-01,住宿及餐飲業,臺中市,13705817
2018-02-01,住宿及餐飲業,臺北市,35028904
2018-02-01,住宿及餐飲業,臺東縣,1272536
2018-02-01,住宿及餐飲業,臺南市,7066144
2018-02-01,住宿及餐飲業,澎湖縣,338913
2018-02-01,批發及零售業,宜蘭縣,15572999
2018-02-01,批發及零售業,花蓮縣,11121560
2018-02-01,批發及零售業,金門縣,3966780
2018-02-01,批發及零售業,南投縣,13660654
2018-02-01,批發及零售業,屏東縣,30313016
2018-02-01,批發及零售業,苗栗縣,29098588
2018-02-01,批發及零售業,桃園市,223438934
2018-02-01,批發及零售業,高雄市,244734387
2018-02-01,批發及零售業,基隆市,8824233
2018-02-01,批發及零售業,連江縣,176452
2018-02-01,批發及零售業,雲林縣,27355955
2018-02-01,批發及零售業,新北市,321581942
2018-02-01,批發及零售業,新竹市,52044289
2018-02-01,批發及零售業,新竹縣,40736172
2018-02-01,批發及零售業,嘉義市,19126309
2018-02-01,批發及零售業,嘉義縣,14660229
2018-02-01,批發及零售業,彰化縣,59365692
2018-02-01,批發及零售業,臺中市,228720418
2018-02-01,批發及零售業,臺北市,869383767
2018-02-01,批發及零售業,臺東縣,6054844
2018-02-01,批發及零售業,臺南市,122322812
2018-02-01,批發及零售業,澎湖縣,2084015
2018-02-01,金融及保險業,宜蘭縣,1251019
2018-02-01,金融及保險業,花蓮縣,858333
2018-02-01,金融及保險業,金門縣,73865
2018-02-01,金融及保險業,南投縣,1059397
2018-02-01,金融及保險業,屏東縣,1498336
2018-02-01,金融及保險業,苗栗縣,1136849
2018-02-01,金融及保險業,桃園市,9619558
2018-02-01,金融及保險業,高雄市,12679570
2018-02-01,金融及保險業,基隆市,871373
2018-02-01,金融及保險業,連江縣,3322
2018-02-01,金融及保險業,雲林縣,1442371
2018-02-01,金融及保險業,新北市,16899609
2018-02-01,金融及保險業,新竹市,3000173
2018-02-01,金融及保險業,新竹縣,1657185
2018-02-01,金融及保險業,嘉義市,1274888
2018-02-01,金融及保險業,嘉義縣,859695
2018-02-01,金融及保險業,彰化縣,3075414
2018-02-01,金融及保險業,臺中市,15381373
2018-02-01,金融及保險業,臺北市,283806690
2018-02-01,金融及保險業,臺東縣,388626
2018-02-01,金融及保險業,臺南市,6943803
2018-02-01,金融及保險業,澎湖縣,128206
2018-02-01,教育業,宜蘭縣,17848
2018-02-01,教育業,花蓮縣,10794
2018-02-01,教育業,金門縣,824
2018-02-01,教育業,南投縣,8848
2018-02-01,教育業,屏東縣,26045
2018-02-01,教育業,苗栗縣,11234
2018-02-01,教育業,桃園市,316349
2018-02-01,教育業,高雄市,218175
2018-02-01,教育業,基隆市,5872
2018-02-01,教育業,連江縣,262
2018-02-01,教育業,雲林縣,17111
2018-02-01,教育業,新北市,211207
2018-02-01,教育業,新竹市,61357
2018-02-01,教育業,新竹縣,23741
2018-02-01,教育業,嘉義市,26371
2018-02-01,教育業,嘉義縣,2735
2018-02-01,教育業,彰化縣,37390
2018-02-01,教育業,臺中市,349683
2018-02-01,教育業,臺北市,956909
2018-02-01,教育業,臺東縣,6195
2018-02-01,教育業,臺南市,120717
2018-02-01,教育業,澎湖縣,1527
2018-02-01,農、林、漁、牧業,宜蘭縣,176168
2018-02-01,農、林、漁、牧業,花蓮縣,55374
2018-02-01,農、林、漁、牧業,金門縣,17049
2018-02-01,農、林、漁、牧業,南投縣,207451
2018-02-01,農、林、漁、牧業,屏東縣,582783
2018-02-01,農、林、漁、牧業,苗栗縣,86609
2018-02-01,農、林、漁、牧業,桃園市,442900
2018-02-01,農、林、漁、牧業,高雄市,1028460
2018-02-01,農、林、漁、牧業,基隆市,29171
2018-02-01,農、林、漁、牧業,連江縣,980
2018-02-01,農、林、漁、牧業,雲林縣,261100
2018-02-01,農、林、漁、牧業,新北市,599921
2018-02-01,農、林、漁、牧業,新竹市,29171
2018-02-01,農、林、漁、牧業,新竹縣,61691
2018-02-01,農、林、漁、牧業,嘉義市,29465
2018-02-01,農、林、漁、牧業,嘉義縣,344750
2018-02-01,農、林、漁、牧業,彰化縣,424112
2018-02-01,農、林、漁、牧業,臺中市,389636
2018-02-01,農、林、漁、牧業,臺北市,2060818
2018-02-01,農、林、漁、牧業,臺東縣,96928
2018-02-01,農、林、漁、牧業,臺南市,984380
2018-02-01,農、林、漁、牧業,澎湖縣,22224
2018-02-01,運輸及倉儲業,宜蘭縣,1344437
2018-02-01,運輸及倉儲業,花蓮縣,750425
2018-02-01,運輸及倉儲業,金門縣,521506
2018-02-01,運輸及倉儲業,南投縣,769926
2018-02-01,運輸及倉儲業,屏東縣,672449
2018-02-01,運輸及倉儲業,苗栗縣,921452
2018-02-01,運輸及倉儲業,桃園市,32506987
2018-02-01,運輸及倉儲業,高雄市,20324877
2018-02-01,運輸及倉儲業,基隆市,5998734
2018-02-01,運輸及倉儲業,連江縣,178438
2018-02-01,運輸及倉儲業,雲林縣,1974055
2018-02-01,運輸及倉儲業,新北市,19617200
2018-02-01,運輸及倉儲業,新竹市,1414962
2018-02-01,運輸及倉儲業,新竹縣,1546493
2018-02-01,運輸及倉儲業,嘉義市,873652
2018-02-01,運輸及倉儲業,嘉義縣,1810583
2018-02-01,運輸及倉儲業,彰化縣,2140801
2018-02-01,運輸及倉儲業,臺中市,9397054
2018-02-01,運輸及倉儲業,臺北市,90365748
2018-02-01,運輸及倉儲業,臺東縣,537510
2018-02-01,運輸及倉儲業,臺南市,3457902
2018-02-01,運輸及倉儲業,澎湖縣,356545
2018-02-01,製造業,宜蘭縣,14715713
2018-02-01,製造業,花蓮縣,4984773
2018-02-01,製造業,金門縣,2245068
2018-02-01,製造業,南投縣,17230909
2018-02-01,製造業,屏東縣,18719720
2018-02-01,製造業,苗栗縣,80008892
2018-02-01,製造業,桃園市,230877051
2018-02-01,製造業,高雄市,312837188
2018-02-01,製造業,基隆市,3293311
